Num_Acc,date,lat,long,age,grav,sexe,atm,lum,dep,larrout,hour
201200002604,2012-08-01,45.049,-0.556,12,3,1,1.0,1,33,51.0,17
201200002622,2012-06-17,44.913,-0.441,74,3,1,1.0,1,33,60.0,9
201200002697,2012-08-19,44.441,-0.221,82,3,1,1.0,1,33,75.0,9
201200002756,2012-05-09,44.921,-0.22,53,3,1,1.0,1,33,70.0,15
201200002774,2012-09-20,44.852,-0.221,74,3,1,1.0,1,33,69.0,14
201200002800,2012-01-13,44.845,0.222,62,3,2,1.0,1,33,25.0,11
201200002886,2012-07-04,44.921,1.02499,12,3,2,2.0,1,24,30.0,16
201200002886,2012-07-04,44.921,1.02499,9,1,2,2.0,1,24,30.0,16
201200002917,2012-02-20,43.75572,-0.81521,54,3,1,1.0,1,40,40.0,10
201200002960,2012-11-23,43.54762,-1.48825,84,3,1,1.0,1,40,56.0,16
201200002962,2012-12-15,43.5376,-1.45829,69,3,2,1.0,1,40,59.0,11
201200002969,2012-01-23,44.1139,-0.93662,65,3,1,1.0,1,40,51.0,15
201200002969,2012-01-23,44.1139,-0.93662,66,1,1,1.0,1,40,51.0,15
201200002980,2012-08-16,44.17534,-0.74603,52,4,1,1.0,1,40,60.0,10
201200003033,2012-07-11,44.2265,0.68609,15,3,2,1.0,1,47,45.0,17
201200003050,2012-06-12,44.2103,0.50224,48,2,1,1.0,1,47,73.0,18
201200003059,2012-08-16,44.2635,0.8258,46,3,1,1.0,1,47,60.0,10
201200003097,2012-11-30,44.3125,0.0919,91,3,1,7.0,1,47,104.0,11
201200003105,2012-07-08,44.4217,0.65671,8,4,1,1.0,1,47,61.0,19
201200003113,2012-02-21,44.3985,0.96103,48,4,1,1.0,1,47,60.0,17
201200003116,2012-08-18,44.4901,1.0,52,3,2,1.0,1,47,70.0,8
201200003146,2012-06-16,43.336,-0.1,74,4,1,1.0,1,64,60.0,15
201200003212,2012-05-30,43.223,-0.892,79,2,2,1.0,1,64,84.0,11
201200003318,2012-04-05,46.208,0.534,67,2,1,1.0,1,86,60.0,17
201200003360,2012-10-02,45.34928,0.01829,84,2,1,1.0,1,16,48.0,17
201200003385,2012-09-19,45.74071,0.07691,10,3,1,1.0,1,16,48.0,14
201200003414,2012-06-28,46.2,-1.433,61,3,2,1.0,1,17,45.0,13
201200003418,2012-12-26,46.178,-1.365,79,3,1,1.0,1,17,45.0,15
201200003427,2012-08-19,45.526,-0.542,50,3,2,1.0,1,17,48.0,9
201200003569,2012-07-27,45.868,-0.296,55,3,1,1.0,1,17,60.0,20
201200003787,2012-03-03,43.4613,1.59817,23,2,1,1.0,3,31,63.0,19
201200003832,2012-12-30,43.7549,1.34801,58,3,1,7.0,1,31,62.0,9
201200003879,2012-06-19,43.20643,1.22842,80,4,1,1.0,1,31,56.0,11
201200003882,2012-04-03,43.174,0.96634,45,3,1,2.0,1,31,91.0,18
201200003931,2012-09-11,42.8579,0.50288,56,3,1,1.0,1,31,26.0,14
201200003959,2012-01-25,43.07945,1.3606,5,3,1,1.0,1,09,40.0,14
201200003969,2012-05-10,49.94124,1.73912,44,3,1,1.0,2,09,35.0,7
201200004128,2012-08-11,43.739,0.35698,51,3,2,1.0,1,32,60.0,9
201200004178,2012-07-08,43.8511,0.64093,5,3,2,1.0,1,32,26.0,19
201200004185,2012-10-08,43.8219,0.65278,49,4,1,1.0,1,32,72.0,19
201200004201,2012-03-16,43.5377,0.05201,69,2,2,1.0,1,32,59.0,12
201200004239,2012-12-20,44.47757,1.28405,46,3,1,2.0,5,46,65.0,18
201200004257,2012-05-03,44.87669,1.82573,68,3,1,1.0,1,46,47.0,15
201200004289,2012-11-20,43.20471,0.12175,62,4,1,1.0,1,65,63.0,12
201200004290,2012-12-12,43.20478,0.0403,58,3,2,1.0,2,65,91.0,17
201200004292,2012-06-09,43.18687,0.3453,46,3,1,1.0,1,65,36.0,15
201200004327,2012-08-16,43.775,1.984,47,3,1,5.0,1,81,74.0,9
201200004382,2012-10-04,49.56942,3.64219,21,3,1,3.0,1,02,60.0,7
201200004384,2012-10-23,49.55346,3.62612,49,4,1,1.0,1,02,60.0,18
201200004550,2012-04-17,45.667,5.002,71,2,1,1.0,1,69,57.0,14
201200004635,2012-06-05,46.017,4.639,46,3,2,1.0,1,69,29.0,18
201200004713,2012-04-26,46.1837,5.30699,55,3,2,1.0,2,01,65.0,10
201200004714,2012-06-20,46.2465,5.42325,18,3,1,1.0,1,01,57.0,18
201200004714,2012-06-20,46.2465,5.42325,25,4,1,1.0,1,01,57.0,18
201200004817,2012-03-01,46.1246,4.95064,81,2,1,1.0,1,01,80.0,15
201200004823,2012-03-15,45.9285,5.07372,68,4,1,1.0,1,01,45.0,14
201200004841,2012-02-28,45.8759,4.96547,47,3,2,1.0,1,01,62.0,7
201200004857,2012-06-20,46.0678,4.77122,63,3,1,1.0,1,01,80.0,18
201200004859,2012-09-21,46.177,4.835,58,3,1,1.0,1,01,67.0,14
201200004897,2012-07-27,44.522,4.335,47,3,1,1.0,1,07,33.0,13
201200005031,2012-09-22,49.86157,3.30969,72,3,1,1.0,1,02,90.0,11
201200005067,2012-07-09,45.022,5.29,52,3,2,1.0,1,26,65.0,13
201200005096,2012-03-15,49.39295,3.33995,35,4,2,1.0,1,02,70.0,7
201200005098,2012-03-16,49.37814,3.32878,18,1,1,1.0,1,02,60.0,15
201200005114,2012-06-12,49.38427,3.32967,35,4,1,1.0,1,02,59.0,8
201200005128,2012-08-13,49.37668,3.31084,41,4,1,1.0,1,02,59.0,13
201200005133,2012-09-06,49.37742,3.3306,30,4,2,1.0,2,02,59.0,19
201200005160,2012-03-21,45.2301,5.85613,42,3,1,1.0,3,38,90.0,5
201200005172,2012-10-07,45.4523,6.00098,48,2,1,2.0,1,38,71.0,16
201200005213,2012-10-10,49.64811,3.32752,83,2,1,1.0,1,02,50.0,16
201200005214,2012-12-03,49.66347,3.36142,12,3,1,1.0,5,02,68.0,17
201200005215,2012-12-25,49.66132,3.34861,65,3,2,1.0,1,02,46.0,10
201200005229,2012-08-25,45.087,5.766,77,3,1,1.0,1,38,80.0,9
201200005231,2012-01-14,45.1569,5.32771,43,3,1,7.0,2,38,100.0,15
201200005252,2012-08-08,45.298,5.585,71,3,1,1.0,1,38,90.0,12
201200005289,2012-05-20,45.4607,5.53483,39,3,2,1.0,1,38,75.0,10
201200005289,2012-05-20,45.4607,5.53483,54,4,2,1.0,1,38,75.0,10
201200005289,2012-05-20,45.4607,5.53483,53,2,1,1.0,1,38,75.0,10
201200005323,2012-07-29,45.397,5.239,65,4,1,1.0,1,38,143.0,18
201200005373,2012-07-11,45.51,4.423,66,3,1,1.0,1,42,67.0,17
201200005378,2012-01-19,45.58889,4.15144,73,2,1,1.0,1,42,60.0,14
201200005389,2012-03-17,45.5418,4.18605,54,3,1,1.0,1,42,50.0,10
201200005403,2012-06-23,45.75795,4.01457,70,3,2,1.0,1,42,60.0,16
201200005430,2012-11-07,45.58419,4.32228,57,2,1,1.0,1,42,75.0,15
201200005432,2012-05-14,45.36312,4.66577,64,3,1,1.0,1,42,50.0,9
201200005481,2012-02-03,45.7172,5.91759,44,4,1,1.0,3,73,70.0,19
201200005486,2012-07-08,45.77914,5.8647,42,2,2,1.0,1,73,94.0,13
201200005488,2012-08-03,45.72176,5.92308,69,2,1,1.0,1,73,80.0,15
201200005507,2012-08-19,45.66095,5.85836,75,3,1,1.0,1,73,64.0,17
201200005507,2012-08-19,45.66095,5.85836,76,3,2,1.0,1,73,64.0,17
201200005516,2012-03-01,45.55143,6.20863,57,3,1,1.0,1,73,68.0,11
201200005530,2012-06-10,45.73089,6.51969,40,3,1,1.0,1,73,51.0,13
201200005538,2012-08-10,45.58446,6.8849,34,3,1,7.0,1,73,60.0,11
201200005558,2012-07-12,45.50784,6.44557,59,3,1,1.0,1,73,58.0,15
201200005657,2012-05-15,46.131,6.502,48,3,1,1.0,1,74,77.0,11
201200005659,2012-07-10,46.15,6.653,30,3,2,1.0,1,74,60.0,15
201200005661,2012-08-19,46.088,6.676,71,4,1,1.0,1,74,65.0,18
201200005728,2012-08-17,45.747,3.35,17,3,2,1.0,1,63,74.0,14
201200005729,2012-10-10,45.776,3.297,23,4,1,1.0,1,63,75.0,9
201200005756,2012-12-24,45.81562,3.17139,80,3,1,1.0,1,63,75.0,15
201200005779,2012-06-13,45.401,3.793,71,3,1,1.0,1,63,51.0,16
201200005782,2012-06-23,45.544,3.25,34,3,1,1.0,1,63,65.0,11
201200005786,2012-10-10,45.578,3.042,74,3,1,1.0,1,63,50.0,15
201200005858,2012-06-06,46.642,3.66,42,3,2,1.0,1,03,54.0,18
201200005870,2012-01-17,46.407,3.048,64,2,1,1.0,1,03,76.0,13
201200005924,2012-07-03,44.94,2.392,74,3,1,1.0,1,15,77.0,8
201200005947,2012-07-31,45.155,2.26,42,3,1,7.0,1,15,66.0,7
201200005961,2012-09-01,45.045,3.081,13,3,1,1.0,1,15,59.0,9
201200005981,2012-06-08,44.954,4.009,63,4,2,1.0,1,43,49.0,17
201200006131,2012-06-30,49.00894,6.39427,16,3,1,1.0,1,57,52.0,19
201200006262,2012-05-24,48.73249,6.30515,51,3,1,5.0,2,54,72.0,5
201200006268,2012-09-06,48.655,6.303,51,3,1,1.0,2,54,57.0,18
201200006276,2012-03-21,48.79431,6.14966,62,3,1,1.0,1,54,72.0,16
201200006383,2012-03-16,49.07885,5.90542,74,2,1,1.0,1,54,82.0,14
201200006412,2012-09-04,48.54635,5.78122,10,4,1,1.0,1,54,57.0,15
201200006444,2012-09-09,48.874,5.553,8,3,2,1.0,1,55,36.0,10
201200006461,2012-07-05,49.03408,5.43518,13,3,2,1.0,1,55,74.0,11
201200006482,2012-08-19,48.37931,6.27163,61,3,1,1.0,1,88,12.0,11
201200006505,2012-03-22,48.10552,6.45852,16,4,1,1.0,1,88,70.0,7
201200006571,2012-06-16,48.18103,6.80913,31,3,1,1.0,1,88,60.0,15
201200006571,2012-06-16,48.18103,6.80913,24,1,1,1.0,1,88,60.0,15
201200006571,2012-06-16,48.18103,6.80913,20,1,1,1.0,1,88,60.0,15
201200006689,2012-12-18,48.661,7.83,53,3,1,8.0,2,67,122.0,7
201200006703,2012-10-22,48.589,7.668,56,3,2,1.0,1,67,70.0,16
201200006703,2012-10-22,48.589,7.668,3,1,1,1.0,1,67,70.0,16
201200006758,2012-01-02,48.04003,7.13513,36,4,1,2.0,2,68,60.0,8
201200006766,2012-09-07,48.00544,7.11567,63,3,1,1.0,1,68,42.0,17
201200006770,2012-09-29,48.04239,7.15994,62,3,2,1.0,1,68,70.0,11
201200006780,2012-01-06,48.222,7.409,23,2,1,2.0,3,68,65.0,17
201200006792,2012-10-21,48.22725,7.1522,58,3,1,1.0,1,68,60.0,14
201200006793,2012-08-10,48.02909,7.31289,59,3,1,1.0,1,68,33.0,10
201200006845,2012-09-27,47.52068,7.46909,8,3,1,1.0,1,68,50.0,16
201200006854,2012-03-13,47.80261,7.11796,47,4,1,1.0,1,68,63.0,15
201200006861,2012-08-04,47.81242,7.1656,49,3,1,1.0,1,68,70.0,18
201200006874,2012-11-07,47.88391,6.9997,51,3,1,1.0,3,68,65.0,22
201200006978,2012-08-09,49.6494,4.5831,42,2,1,1.0,1,08,70.0,17
201200007058,2012-01-21,48.2311,4.70434,89,3,2,2.0,1,10,57.0,8
201200007091,2012-03-29,48.504,3.909,53,3,1,1.0,1,10,60.0,16
201200007097,2012-03-20,48.04609,5.05759,52,2,2,1.0,1,52,155.0,11
201200007098,2012-03-31,48.23114,5.13823,56,4,1,1.0,1,52,73.0,14
201200007098,2012-03-31,48.23114,5.13823,58,3,1,1.0,1,52,73.0,14
201200007098,2012-03-31,48.23114,5.13823,65,3,1,1.0,1,52,73.0,14
201200007125,2012-08-04,47.78884,5.4137,63,3,2,1.0,1,52,68.0,11
201200007302,2012-03-25,47.166,3.021,54,3,1,1.0,1,58,75.0,18
201200007337,2012-02-26,46.956,4.292,43,3,1,1.0,1,71,60.0,11
201200007346,2012-08-01,46.835,4.716,57,3,1,1.0,1,71,35.0,12
201200007355,2012-01-04,46.607,4.896,28,3,1,7.0,1,71,80.0,13
201200007369,2012-12-31,46.443,4.274,51,2,1,1.0,3,71,25.0,19
201200007383,2012-07-31,46.21221,4.10144,13,2,2,1.0,1,71,25.0,14
201200007419,2012-09-17,46.657,5.088,56,3,1,1.0,1,71,57.0,17
201200007459,2012-10-22,47.77362,3.61823,16,3,1,1.0,3,89,68.0,7
201200007590,2012-10-31,47.33,6.814,13,3,1,1.0,1,25,68.0,14
201200007606,2012-03-30,47.13271,6.43472,7,4,2,1.0,1,25,60.0,16
201200007639,2012-06-06,47.06977,6.61596,49,3,1,1.0,1,25,58.0,14
201200007674,2012-06-10,46.82,6.058,53,4,1,1.0,1,39,62.0,9
201200007878,2012-05-24,43.45131,5.67783,74,3,1,1.0,1,13,72.0,11
201200007945,2012-03-12,43.2971,5.62062,31,4,1,1.0,1,13,70.0,17
201200007960,2012-08-24,43.2208,5.54005,25,3,1,1.0,5,13,60.0,1
201200007960,2012-08-24,43.2208,5.54005,25,3,1,1.0,5,13,60.0,1
201200008107,2012-08-02,44.758,5.88499,68,3,1,1.0,1,38,55.0,15
201200008129,2012-07-29,44.97383,6.50806,7,3,1,1.0,1,05,18.0,13
201200008134,2012-05-12,44.51445,6.39972,51,1,1,1.0,1,05,65.0,12
201200008162,2012-03-04,43.842,7.232,42,1,2,1.0,1,06,44.0,12
201200008162,2012-03-04,43.842,7.232,42,3,2,1.0,1,06,44.0,12
201200008512,2012-11-03,43.923,5.052,38,3,2,1.0,1,84,78.0,10
201200008570,2012-05-12,44.05,5.137,49,2,1,1.0,1,84,47.0,8
201200008738,2012-08-25,43.419,3.166,48,3,2,1.0,1,34,100.0,10
201200008742,2012-04-15,43.28543,2.72838,41,3,1,1.0,1,34,70.0,11
201200008759,2012-08-08,43.606,2.705,51,3,1,7.0,2,34,72.0,19
201200008774,2012-04-11,43.28356,3.2809,15,3,1,1.0,1,34,57.0,14
201200008784,2012-08-28,43.472,3.604,67,3,1,1.0,1,34,71.0,16
201200008804,2012-03-13,43.32149,3.5313,69,3,2,1.0,1,34,60.0,14
201200008817,2012-11-23,43.534,3.917,66,3,1,1.0,1,34,60.0,11
201200008825,2012-10-14,43.43839,3.62349,16,2,1,8.0,3,34,76.0,0
201200008825,2012-10-14,43.43839,3.62349,17,3,1,8.0,3,34,76.0,0
201200008836,2012-10-04,43.254,2.669,10,3,1,1.0,1,11,55.0,18
201200008923,2012-03-31,43.52626,4.14986,70,4,1,1.0,1,30,60.0,14
201200008932,2012-08-10,43.52176,4.14182,16,3,2,1.0,1,30,135.0,17
201200008937,2012-11-19,43.54009,4.13413,74,3,1,7.0,1,30,62.0,10
201200008953,2012-07-29,43.8277,4.0953,68,4,2,1.0,1,30,70.0,10
201200008957,2012-10-11,43.78361,4.20184,14,1,1,1.0,1,30,30.0,13
201200008957,2012-10-11,43.78361,4.20184,73,4,1,1.0,1,30,30.0,13
201200008966,2012-09-12,43.87364,4.44293,52,3,1,1.0,1,30,55.0,18
201200009006,2012-09-16,44.1795,4.05112,65,3,1,1.0,1,30,114.0,12
201200009010,2012-02-25,44.15929,4.05973,68,3,1,1.0,1,30,71.0,14
201200009027,2012-06-20,44.08165,4.12741,73,3,1,1.0,1,30,46.0,10
201200009041,2012-05-30,44.2892,4.32804,57,3,2,1.0,1,30,53.0,16
201200009042,2012-06-11,44.22588,4.34787,11,4,1,1.0,1,30,45.0,17
201200009116,2012-02-25,43.85509,4.18149,40,2,1,1.0,1,30,90.0,16
201200009125,2012-05-19,43.96024,4.23705,74,3,1,1.0,1,30,74.0,9
201200009164,2012-09-10,44.248,3.356,55,3,1,1.0,1,48,50.0,13
201200009164,2012-09-10,44.248,3.356,54,2,2,1.0,1,48,50.0,13
201200009196,2012-07-02,42.8,3.03694,54,3,2,1.0,1,66,60.0,11
201200009216,2012-01-14,42.54324,2.92668,81,3,2,1.0,1,66,30.0,9
201200009373,2012-05-24,44.88363,6.62704,31,3,1,7.0,1,05,90.0,7
201200009389,2012-10-28,44.91567,6.62332,41,4,1,1.0,5,05,80.0,20
201200009399,2012-07-05,44.56658,6.08982,58,4,2,1.0,1,05,67.0,16
201200009413,2012-08-17,49.06037,1.67737,35,3,1,1.0,1,78,34.0,17
201200009439,2012-04-22,48.49342,1.87172,23,3,1,2.0,1,78,66.0,15
201200009470,2012-07-24,48.63637,2.00088,68,2,1,1.0,1,78,45.0,11
201200009504,2012-09-01,48.349,2.277,46,2,2,1.0,1,91,50.0,11
201200009520,2012-03-28,48.598,2.225,12,3,1,1.0,1,91,45.0,18
201200009550,2012-08-06,48.637,2.064,40,4,2,1.0,1,91,64.0,12
201200009590,2012-05-12,49.0741,2.1856,54,2,1,1.0,5,95,61.0,22
201200009591,2012-07-03,49.0703,2.1584,29,3,1,1.0,1,95,60.0,18
201200009592,2012-07-22,49.0719,2.1817,36,4,1,1.0,1,95,51.0,16
201200009609,2012-09-07,49.0302,2.3326,62,3,2,1.0,1,95,70.0,14
201200009759,2012-02-12,47.86241,2.22671,79,3,2,1.0,1,45,72.0,8
201200009761,2012-03-27,47.92218,2.11811,69,3,1,1.0,1,45,60.0,16
201200009774,2012-02-20,47.82589,1.76305,15,4,2,1.0,1,45,73.0,7
201200009781,2012-11-07,47.75344,1.82186,29,3,1,7.0,1,45,50.0,16
201200009784,2012-07-18,47.79055,2.19867,40,4,1,7.0,1,45,56.0,11
201200009801,2012-09-11,47.70591,2.62665,14,4,1,2.0,1,45,90.0,17
201200009804,2012-09-30,47.53323,2.76207,25,3,1,1.0,1,45,51.0,8
201200009904,2012-09-14,48.57,1.334,13,2,1,1.0,1,28,53.0,18
201200009942,2012-03-27,48.079,1.339,15,3,1,1.0,1,28,100.0,17
201200010035,2012-08-11,46.8678,1.71875,62,3,1,1.0,1,36,77.0,17
201200010192,2012-07-25,47.6175,1.12585,22,3,1,1.0,1,41,60.0,19
201200010200,2012-03-02,47.6384,2.05408,25,2,1,5.0,2,41,55.0,7
201200011967,2012-08-14,44.1928,0.30483,76,2,1,1.0,3,47,60.0,22
201200012490,2012-03-25,49.7484,4.7298,10,3,2,1.0,1,08,50.0,15
201200012556,2012-08-22,47.5598,1.5779,65,3,1,7.0,1,41,64.0,8
201200012567,2012-12-20,48.38055,-4.62254,13,3,1,2.0,2,29,40.0,18
201200012643,2012-07-24,45.173,5.667,39,4,2,1.0,1,38,78.0,18
201200012741,2012-05-07,49.0132,2.00159,49,3,1,1.0,1,95,70.0,13
201200012864,2012-11-22,43.11436,1.61958,56,4,2,1.0,1,09,85.0,12
201200013009,2012-05-29,45.49941,4.24039,65,4,1,1.0,1,42,80.0,17
201200013011,2012-10-06,45.44477,4.17687,64,3,1,1.0,1,42,40.0,10
201200013011,2012-10-06,45.44477,4.17687,61,4,1,1.0,1,42,40.0,10
201200013064,2012-09-19,45.46,4.81,13,3,1,1.0,1,38,60.0,14
201200013222,2012-02-23,48.29611,4.09432,67,4,1,1.0,5,10,70.0,20
201200013246,2012-07-18,48.29249,4.07384,56,3,1,1.0,1,10,140.0,14
201200013257,2012-09-16,48.29106,4.08842,45,4,1,1.0,1,10,90.0,10
201200013272,2012-10-01,48.30073,4.07528,30,4,2,1.0,2,10,28.0,18
201200013282,2012-11-22,48.30377,4.07852,50,3,2,1.0,1,10,140.0,8
201200013698,2012-06-27,43.616,5.305,58,3,1,1.0,1,13,49.0,8
201200013813,2012-01-28,44.927,0.187,84,3,1,1.0,1,24,54.0,14
201200013839,2012-01-02,43.5245,5.43946,53,4,1,1.0,5,13,60.0,18
201200014294,2012-12-21,43.2665,5.39451,28,1,1,1.0,1,13,29.0,10
201200014699,2012-12-21,43.3463,5.45626,13,3,1,1.0,5,13,37.0,17
201200015182,2012-05-02,43.3524,5.4812,55,4,1,1.0,1,13,63.0,13
201200015405,2012-05-10,43.2899,5.441,27,4,1,1.0,1,13,30.0,9
201200016082,2012-09-21,43.282,5.39959,22,3,2,1.0,1,13,60.0,9
201200016184,2012-09-27,43.2552,5.4007,50,4,1,1.0,1,13,90.0,12
201200016323,2012-10-22,43.3203,5.49391,23,3,2,1.0,5,13,47.0,5
201200016424,2012-10-29,43.3526,5.48181,26,4,1,1.0,1,13,60.0,10
201200016458,2012-10-13,43.3873,5.35216,50,4,1,1.0,1,13,77.0,11
201200016557,2012-11-20,43.2864,5.41646,83,4,1,1.0,1,13,70.0,11
201200016561,2012-12-01,43.2814,5.39948,31,4,1,1.0,1,13,60.0,11
201200016593,2012-11-16,43.2543,5.38023,85,3,1,1.0,1,13,89.0,12
201200016645,2012-12-16,43.2387,5.47875,51,2,1,2.0,1,13,60.0,11
201200016645,2012-12-16,43.2387,5.47875,50,3,1,2.0,1,13,60.0,11
201200016669,2012-12-18,43.2923,5.40105,50,2,1,1.0,1,13,97.0,11
201200016702,2012-11-11,43.2899,5.36654,22,4,1,1.0,5,13,110.0,1
201200016734,2012-11-24,43.2869,5.35255,62,3,1,1.0,5,13,68.0,17
201200016908,2012-10-24,43.6306,5.09783,64,3,1,1.0,1,13,70.0,16
201200016979,2012-03-25,43.431,5.24054,16,3,1,1.0,1,13,80.0,14
201200017078,2012-07-20,43.4232,5.24109,56,4,1,1.0,1,13,40.0,7
201200017272,2012-01-16,49.1852,-0.35931,44,3,2,1.0,1,14,32.0,9
201200017289,2012-04-13,49.2021,-0.36084,26,3,2,1.0,1,14,80.0,8
201200017292,2012-04-25,49.1789,-0.40252,72,3,1,2.0,1,14,80.0,10
201200017302,2012-06-05,49.1603,-0.33399,59,4,1,8.0,1,14,51.0,7
201200017308,2012-06-27,49.1746,-0.33831,70,3,2,1.0,1,14,96.0,14
201200017319,2012-08-03,49.219,-0.36701,21,4,1,2.0,1,14,115.0,16
201200017321,2012-08-07,49.1982,-0.35408,61,3,1,1.0,1,14,60.0,15
201200017361,2012-02-22,43.41269,1.12408,39,3,2,7.0,1,31,60.0,17
201200017591,2012-05-27,47.194,0.71,17,3,1,1.0,1,37,56.0,11
201200017708,2012-03-26,49.1282,0.43635,80,3,1,1.0,1,27,43.0,16
201200017805,2012-03-28,45.538,0.852,9,3,1,1.0,1,24,36.0,15
201200017843,2012-10-07,45.175,1.326,10,3,1,8.0,1,24,37.0,16
201200017873,2012-07-05,48.18694,-0.54252,37,3,1,1.0,1,53,52.0,19
201200017897,2012-08-08,47.85574,-0.9116,75,2,1,1.0,1,53,37.0,15
201200017905,2012-01-13,48.407,-0.628,75,2,1,7.0,1,53,47.0,9
201200017985,2012-10-21,45.55634,0.13058,40,3,1,8.0,1,16,45.0,10
201200018000,2012-09-03,45.81647,0.22088,13,3,1,1.0,1,16,60.0,17
201200018023,2012-08-28,46.6642,1.57314,46,3,1,1.0,1,36,60.0,16
201200018089,2012-08-19,47.3582,2.82077,67,2,1,1.0,1,18,67.0,9
201200018106,2012-05-23,46.7374,2.53472,66,3,1,1.0,1,18,45.0,17
201200018142,2012-06-02,45.67687,5.85166,46,3,1,1.0,1,73,110.0,18
201200018153,2012-07-30,45.53959,5.69504,63,3,1,1.0,1,73,43.0,18
201200018156,2012-09-14,45.49159,5.99839,71,2,1,1.0,1,73,73.0,17
201200018165,2012-01-20,45.27124,6.36344,54,3,1,2.0,1,73,32.0,17
201200018203,2012-04-22,47.88475,2.50809,75,3,1,1.0,1,45,60.0,10
201200018314,2012-07-29,42.88788,1.37131,51,3,1,1.0,1,09,37.0,11
201200018329,2012-01-21,49.1978,-1.19379,70,2,1,1.0,1,50,52.0,16
201200018373,2012-04-09,49.2136,0.0192,7,3,1,8.0,1,14,45.0,11
201200018374,2012-04-30,49.2541,-0.06797,59,2,1,3.0,1,14,54.0,16
201200018423,2012-10-15,43.669,7.046,45,3,1,1.0,1,06,40.0,15
201200018503,2012-08-10,48.8445,5.84114,66,3,1,7.0,1,54,60.0,19
201200018510,2012-09-15,42.48091,2.68058,40,3,1,1.0,1,66,62.0,14
201200018682,2012-05-03,45.8208,5.64285,69,3,1,1.0,1,01,109.0,13
201200018682,2012-05-03,45.8208,5.64285,60,2,1,1.0,1,01,109.0,13
201200018692,2012-07-10,46.1876,5.5235,58,3,1,1.0,1,01,60.0,9
201200018840,2012-04-10,45.0693,5.73176,64,2,2,1.0,1,38,60.0,14
201200018841,2012-07-22,45.041,5.768,61,3,1,1.0,1,38,30.0,11
201200018842,2012-08-14,45.106,5.74299,49,3,1,1.0,1,38,55.0,12
201200018850,2012-06-21,45.6102,5.61849,73,2,1,1.0,1,38,63.0,11
201200018866,2012-03-10,45.261,5.906,61,4,1,1.0,1,38,70.0,13
201200018867,2012-03-14,45.2299,5.85589,74,3,1,1.0,1,38,80.0,14
201200018875,2012-09-12,45.14,5.297,25,3,1,8.0,3,38,72.0,6
201200018887,2012-05-04,45.4334,5.28117,69,3,1,1.0,1,38,70.0,15
201200018910,2012-03-24,45.6089,5.01694,27,3,1,1.0,1,38,58.0,9
201200018941,2012-12-21,48.44397,-4.45685,66,3,1,8.0,1,29,60.0,15
201200018957,2012-08-30,48.16919,-3.95392,43,2,1,7.0,1,29,59.0,18
201200018976,2012-08-07,47.82536,-3.79559,74,3,1,1.0,1,29,52.0,15
201200018982,2012-04-18,43.53241,3.91901,67,3,1,1.0,1,34,46.0,15
201200018989,2012-09-03,43.54,3.91,55,3,2,1.0,1,34,40.0,10
201200018990,2012-09-23,43.53271,3.92726,69,2,1,1.0,1,34,48.0,16
201200019002,2012-12-17,47.9916,-2.08902,62,3,1,2.0,2,35,59.0,7
201200019012,2012-09-09,48.64078,-1.87445,47,3,1,1.0,3,35,60.0,23
201200019035,2012-08-29,48.04682,-1.57746,80,2,1,1.0,1,35,42.0,10
201200019078,2012-10-13,47.351,-2.424,19,2,2,2.0,3,44,78.0,8
201200019087,2012-09-24,47.316,5.996,24,3,2,3.0,2,25,70.0,7
201200019149,2012-09-18,48.17358,-2.74788,44,3,1,1.0,2,22,60.0,7
201200019155,2012-03-31,48.25688,-2.39143,10,4,1,1.0,1,22,48.0,20
201200019155,2012-03-31,48.25688,-2.39143,12,4,1,1.0,1,22,48.0,20
201200019210,2012-11-21,47.869,7.256,72,3,1,1.0,1,68,83.0,11
201200019215,2012-09-27,43.405,3.104,80,3,1,1.0,1,34,85.0,10
201200019230,2012-05-07,43.627,3.437,14,3,1,1.0,1,34,60.0,17
201200019230,2012-05-07,43.627,3.437,12,4,1,1.0,1,34,60.0,17
201200019246,2012-12-30,43.591,3.419,54,3,1,1.0,1,34,46.0,22
201200019313,2012-09-09,46.742,0.291,43,1,1,1.0,1,86,48.0,10
201200019313,2012-09-09,46.742,0.291,58,1,1,1.0,1,86,48.0,10
201200019313,2012-09-09,46.742,0.291,77,3,1,1.0,1,86,48.0,10
201200019313,2012-09-09,46.742,0.291,40,3,1,1.0,1,86,48.0,10
201200019315,2012-10-05,46.689,0.256,24,3,2,1.0,1,86,96.0,10
201200019332,2012-01-28,48.31067,-4.2279,55,3,1,1.0,1,29,40.0,9
201200019346,2012-12-11,47.5256,1.38327,88,3,1,1.0,1,41,45.0,12
201200019348,2012-05-20,47.7217,1.56312,26,3,1,1.0,1,41,73.0,12
201200019375,2012-09-09,47.2824,1.35472,61,1,1,1.0,1,41,60.0,11
201200019375,2012-09-09,47.2824,1.35472,86,3,1,1.0,1,41,60.0,11
201200019418,2012-12-28,44.319,0.084,65,3,1,1.0,1,47,115.0,15
201200019434,2012-07-18,45.70767,4.16131,66,3,1,1.0,1,42,70.0,10
201200019441,2012-09-14,45.62805,4.16721,35,3,1,1.0,1,42,75.0,17
201200019443,2012-11-17,45.54826,4.32184,54,3,1,1.0,1,42,44.0,12
201200019456,2012-08-03,44.294,2.582,76,3,1,1.0,1,12,73.0,11
